b,accuracy,f1,precision,recall,yes_rate
-4.840000000000025,0.5525555555555556,0.19055276381909544,0.9978947368421053,0.10533333333333333,0.05277777777777778
-4.820000000000025,0.5538888888888889,0.19490675756968115,0.997946611909651,0.108,0.05411111111111111
-4.800000000000026,0.5552222222222222,0.19923984796959393,0.9979959919839679,0.11066666666666666,0.05544444444444444
-4.780000000000026,0.5575555555555556,0.20677290836653386,0.9980769230769231,0.11533333333333333,0.057777777777777775
-4.760000000000026,0.5578888888888889,0.2078439179773044,0.9980879541108987,0.116,0.05811111111111111
-4.740000000000027,0.5585555555555556,0.20998210379797175,0.998109640831758,0.11733333333333333,0.058777777777777776
-4.720000000000027,0.5602222222222222,0.21530531324345759,0.9981617647058824,0.12066666666666667,0.060444444444444446
-4.700000000000028,0.5632222222222222,0.22480773023072378,0.9982486865148862,0.12666666666666668,0.06344444444444444
-4.680000000000028,0.5648888888888889,0.23004325599685413,0.9982935153583617,0.13,0.0651111111111111
-4.660000000000029,0.5653333333333334,0.23203769140164898,0.9949494949494949,0.13133333333333333,0.066
-4.640000000000029,0.5663333333333334,0.23515579071134626,0.9950248756218906,0.13333333333333333,0.067
-4.620000000000029,0.5676666666666667,0.23929618768328445,0.9951219512195122,0.136,0.06833333333333333
-4.60000000000003,0.5703333333333334,0.24751897256275537,0.9953051643192489,0.14133333333333334,0.071
-4.58000000000003,0.5713333333333334,0.2505827505827506,0.9953703703703703,0.14333333333333334,0.072
-4.560000000000031,0.5736666666666667,0.2576900754497969,0.9955156950672646,0.148,0.07433333333333333
-4.540000000000031,0.5743333333333334,0.25971014492753625,0.9955555555555555,0.14933333333333335,0.075
-4.5200000000000315,0.576,0.2647398843930636,0.9956521739130435,0.15266666666666667,0.07666666666666666
-4.500000000000032,0.5773333333333334,0.26874279123414074,0.9957264957264957,0.15533333333333332,0.078
-4.480000000000032,0.5803333333333334,0.27768215720022943,0.9958847736625515,0.16133333333333333,0.081
-4.460000000000033,0.5806666666666667,0.2786697247706422,0.9959016393442623,0.162,0.08133333333333333
-4.440000000000033,0.5816666666666667,0.28162564396107614,0.9959514170040485,0.164,0.08233333333333333
-4.420000000000034,0.5846666666666667,0.2904328018223235,0.99609375,0.17,0.08533333333333333
-4.400000000000034,0.587,0.2972206466250709,0.9961977186311787,0.17466666666666666,0.08766666666666667
-4.3800000000000345,0.588,0.30011325028312574,0.9962406015037594,0.17666666666666667,0.08866666666666667
